transaction_id,product,price,quantity,region
3371,Keyboard,491,2,Jeddah
3372,Tablet,1897,1,Jeddah
3373,Phone,1828,2,Tabuk
3374,Phone,141,1,Abha
3375,Tablet,873,4,Tabuk
3376,Tablet,697,2,Jeddah
3377,Laptop,1805,5,Tabuk
3378,Phone,1976,5,Abha
3379,Tablet,62,5,Abha
3380,Keyboard,440,5,Abha
3381,Monitor,1728,3,Abha
3382,Monitor,1064,3,Dammam
3383,Tablet,1644,5,Tabuk
3384,Phone,261,5,Riyadh
3385,Monitor,1886,5,Abha
3386,Monitor,1086,3,Abha
3387,Tablet,922,5,Jeddah
3388,Phone,1046,1,Abha
3389,Laptop,1567,1,Abha
3390,Phone,446,4,Jeddah
3391,Keyboard,1421,3,Riyadh
3392,Tablet,1305,2,Tabuk
3393,Laptop,281,3,Abha
3394,Monitor,947,3,Tabuk
3395,Monitor,438,1,Abha
3396,Phone,1663,2,Abha
3397,Phone,224,2,Tabuk
3398,Keyboard,893,3,Tabuk
3399,Monitor,1049,1,Abha
3400,Laptop,723,2,Riyadh
3401,Laptop,1109,4,Tabuk
3402,Monitor,1670,4,Abha
3403,Tablet,1990,2,Jeddah
3404,Tablet,1379,5,Riyadh
3405,Laptop,447,1,Abha
3406,Laptop,508,5,Jeddah
3407,Tablet,607,2,Tabuk
3408,Monitor,744,2,Riyadh
3409,Laptop,494,3,Abha
3410,Monitor,1452,1,Abha
3411,Laptop,1613,1,Abha
3412,Keyboard,355,5,Tabuk
3413,Phone,1415,3,Dammam
3414,Monitor,261,5,Jeddah
3415,Keyboard,1546,3,Jeddah
3416,Laptop,1704,2,Jeddah
3417,Tablet,600,2,Tabuk
3418,Phone,241,1,Tabuk
3419,Laptop,864,2,Riyadh
3420,Phone,1278,1,Tabuk
3421,Phone,1564,1,Tabuk
3422,Monitor,1883,2,Riyadh
3423,Phone,1680,2,Abha
3424,Tablet,104,3,Abha
3425,Laptop,738,4,Riyadh
3426,Phone,1498,1,Tabuk
3427,Tablet,962,3,Tabuk
3428,Keyboard,1955,5,Tabuk
3429,Phone,1264,4,Abha
3430,Tablet,319,2,Riyadh
3431,Keyboard,1295,3,Abha
3432,Monitor,570,1,Dammam
3433,Keyboard,895,1,Dammam
3434,Tablet,958,4,Riyadh
3435,Monitor,1059,4,Dammam
3436,Tablet,619,3,Dammam
3437,Keyboard,776,4,Tabuk
3438,Phone,334,2,Riyadh
3439,Monitor,761,3,Tabuk
3440,Tablet,1136,4,Dammam
3441,Phone,472,4,Riyadh
3442,Phone,630,5,Dammam
3443,Monitor,1580,5,Tabuk
3444,Tablet,339,3,Riyadh
3445,Tablet,119,4,Abha
3446,Keyboard,1748,4,Tabuk
3447,Tablet,775,5,Jeddah
3448,Laptop,1529,1,Jeddah
3449,Laptop,1647,1,Riyadh
3450,Monitor,580,3,Abha
3451,Monitor,405,2,Tabuk
3452,Keyboard,699,5,Tabuk
3453,Laptop,1256,5,Riyadh
3454,Phone,1520,5,Jeddah
3455,Laptop,1796,1,Dammam
3456,Laptop,973,5,Jeddah
3457,Tablet,1727,5,Riyadh
3458,Keyboard,1569,4,Jeddah
3459,Laptop,1236,5,Tabuk
3460,Keyboard,1567,2,Tabuk
3461,Keyboard,1334,1,Dammam
3462,Laptop,58,2,Abha
3463,Tablet,1311,1,Tabuk
3464,Laptop,616,2,Tabuk
3465,Tablet,1316,2,Tabuk
3466,Phone,1516,3,Dammam
3467,Keyboard,1091,3,Jeddah
3468,Tablet,1998,2,Tabuk
3469,Phone,499,3,Dammam
3470,Monitor,453,4,Tabuk
3471,Phone,909,1,Dammam
3472,Laptop,898,3,Abha
3473,Phone,410,5,Jeddah
3474,Keyboard,719,5,Tabuk
3475,Phone,843,2,Abha
3476,Tablet,574,3,Tabuk
3477,Tablet,1091,5,Dammam
3478,Phone,1223,2,Tabuk
3479,Phone,1046,2,Riyadh
3480,Keyboard,881,5,Abha
3481,Keyboard,1511,1,Tabuk
3482,Phone,571,5,Dammam
3483,Tablet,645,4,Tabuk
3484,Tablet,183,5,Abha
3485,Phone,1740,1,Abha
3486,Tablet,1074,2,Dammam
3487,Laptop,913,3,Riyadh
3488,Tablet,1715,4,Riyadh
3489,Keyboard,1225,5,Tabuk
3490,Monitor,838,3,Riyadh
3491,Keyboard,944,5,Abha
3492,Tablet,1992,1,Jeddah
3493,Tablet,476,3,Jeddah
3494,Phone,1975,2,Abha
3495,Phone,944,1,Dammam
3496,Phone,599,1,Riyadh
3497,Monitor,849,3,Jeddah
3498,Tablet,1612,1,Dammam
3499,Monitor,781,2,Tabuk
3500,Tablet,1377,2,Riyadh
3501,Phone,1560,3,Tabuk
3502,Keyboard,1820,3,Jeddah
3503,Tablet,1763,2,Jeddah
3504,Tablet,417,1,Dammam
3505,Monitor,1746,3,Dammam
3506,Monitor,1648,2,Jeddah
3507,Monitor,1492,3,Abha
3508,Monitor,465,1,Abha
3509,Tablet,1203,4,Abha
3510,Monitor,1428,4,Jeddah
3511,Keyboard,1373,2,Jeddah
3512,Keyboard,1276,1,Jeddah
3513,Monitor,252,5,Tabuk
3514,Monitor,320,1,Riyadh
3515,Phone,813,5,Jeddah
3516,Tablet,1773,5,Riyadh
3517,Tablet,1751,1,Riyadh
3518,Phone,1882,2,Tabuk
3519,Monitor,616,3,Abha
3520,Keyboard,1452,3,Dammam
3521,Laptop,1099,2,Dammam
3522,Phone,936,1,Jeddah
3523,Keyboard,414,2,Jeddah
3524,Phone,485,3,Abha
3525,Tablet,1538,1,Riyadh
3526,Tablet,527,1,Abha
3527,Laptop,923,1,Jeddah
3528,Monitor,1589,3,Abha
3529,Monitor,1327,2,Riyadh
3530,Keyboard,686,2,Riyadh
3531,Keyboard,1947,3,Jeddah
3532,Keyboard,1442,5,Tabuk
3533,Monitor,880,1,Dammam
3534,Monitor,611,4,Tabuk
3535,Keyboard,1584,3,Tabuk
3536,Tablet,1957,5,Tabuk
3537,Tablet,886,3,Jeddah
3538,Keyboard,866,5,Dammam
3539,Monitor,1523,1,Jeddah
3540,Phone,733,5,Abha
3541,Monitor,1354,4,Jeddah
3542,Tablet,361,4,Tabuk
3543,Keyboard,245,5,Riyadh
3544,Tablet,850,3,Dammam
3545,Monitor,610,4,Riyadh
3546,Tablet,1707,3,Jeddah
3547,Tablet,1723,1,Tabuk
3548,Keyboard,848,4,Abha
3549,Phone,1918,3,Abha
3550,Phone,923,3,Jeddah
3551,Keyboard,274,2,Abha
3552,Monitor,1561,1,Tabuk
3553,Keyboard,1636,1,Abha
3554,Keyboard,1584,4,Riyadh
3555,Monitor,1850,4,Tabuk
3556,Monitor,1602,3,Dammam
3557,Keyboard,996,2,Dammam
3558,Tablet,893,1,Abha
3559,Monitor,1349,3,Abha
3560,Tablet,117,1,Abha
3561,Keyboard,1704,3,Jeddah
3562,Laptop,373,4,Dammam
3563,Monitor,1735,4,Abha
3564,Phone,1666,3,Dammam
3565,Phone,1167,3,Tabuk
3566,Phone,1628,1,Jeddah
3567,Monitor,1891,4,Riyadh
3568,Keyboard,387,4,Riyadh
3569,Monitor,1665,5,Dammam
3570,Tablet,1526,5,Tabuk
3571,Tablet,876,2,Riyadh
3572,Keyboard,600,4,Tabuk
3573,Phone,835,1,Tabuk
3574,Monitor,634,4,Jeddah
3575,Tablet,444,4,Riyadh
3576,Laptop,1610,4,Tabuk
3577,Laptop,1201,2,Abha
3578,Monitor,369,5,Tabuk
3579,Tablet,1178,1,Tabuk
3580,Tablet,1457,1,Riyadh
3581,Laptop,857,4,Tabuk
3582,Phone,953,3,Riyadh
3583,Keyboard,820,1,Tabuk
3584,Keyboard,1672,5,Jeddah
3585,Phone,660,1,Riyadh
3586,Laptop,1974,1,Dammam
3587,Monitor,1860,5,Tabuk
3588,Laptop,1164,1,Riyadh
3589,Tablet,749,2,Abha
3590,Phone,949,1,Tabuk
3591,Phone,1946,5,Tabuk
3592,Keyboard,1066,3,Riyadh
3593,Tablet,1550,2,Tabuk
3594,Tablet,1413,4,Dammam
3595,Keyboard,596,5,Riyadh
3596,Keyboard,763,5,Jeddah
3597,Keyboard,560,3,Riyadh
3598,Keyboard,689,4,Jeddah
3599,Tablet,1587,2,Abha
3600,Laptop,1357,4,Abha
3601,Phone,1053,2,Riyadh
3602,Keyboard,658,4,Jeddah
3603,Keyboard,620,1,Dammam
3604,Keyboard,1956,1,Jeddah
3605,Phone,1915,4,Tabuk
3606,Keyboard,61,2,Jeddah
3607,Monitor,605,3,Abha
3608,Monitor,784,3,Abha
3609,Phone,1415,3,Abha
3610,Monitor,67,4,Tabuk
3611,Monitor,1465,1,Dammam
3612,Laptop,1028,3,Jeddah
3613,Laptop,1138,3,Jeddah
3614,Laptop,558,5,Jeddah
3615,Phone,1676,5,Riyadh
3616,Keyboard,389,3,Dammam
3617,Monitor,506,5,Riyadh
3618,Laptop,1866,3,Riyadh
3619,Monitor,406,1,Tabuk
3620,Tablet,599,4,Tabuk
3621,Monitor,981,2,Tabuk
3622,Monitor,271,3,Abha
3623,Tablet,369,1,Abha
3624,Tablet,1617,5,Dammam
3625,Tablet,903,3,Riyadh
3626,Laptop,1203,4,Dammam
3627,Tablet,1377,5,Dammam
3628,Keyboard,1487,1,Abha
3629,Laptop,1310,4,Dammam
3630,Tablet,1872,4,Dammam
3631,Tablet,190,4,Tabuk
3632,Tablet,616,3,Dammam
3633,Phone,973,2,Tabuk
3634,Phone,1129,3,Riyadh
3635,Laptop,851,1,Jeddah
3636,Tablet,854,1,Tabuk
3637,Laptop,1506,4,Riyadh
3638,Tablet,270,1,Tabuk
3639,Tablet,1590,4,Abha
3640,Tablet,373,5,Jeddah
3641,Keyboard,390,2,Abha
3642,Keyboard,1667,3,Dammam
3643,Laptop,1045,3,Dammam
3644,Tablet,883,3,Tabuk
3645,Phone,507,3,Abha
3646,Laptop,696,5,Abha
3647,Monitor,673,2,Abha
3648,Keyboard,262,4,Dammam
3649,Monitor,1450,5,Abha
3650,Keyboard,493,1,Dammam
3651,Laptop,1838,1,Abha
3652,Keyboard,1189,3,Abha
3653,Tablet,1426,5,Dammam
3654,Phone,942,3,Abha
3655,Laptop,763,1,Tabuk
3656,Keyboard,1951,5,Jeddah
3657,Laptop,648,5,Riyadh
3658,Monitor,1565,5,Tabuk
3659,Tablet,1856,2,Abha
3660,Monitor,1862,1,Tabuk
3661,Keyboard,200,3,Dammam
3662,Laptop,1500,2,Dammam
3663,Tablet,977,2,Jeddah
3664,Keyboard,237,5,Riyadh
3665,Laptop,670,4,Jeddah
3666,Tablet,1373,3,Dammam
3667,Tablet,1577,2,Tabuk
3668,Phone,525,1,Riyadh
3669,Laptop,742,5,Abha
3670,Monitor,893,5,Abha
3671,Keyboard,701,5,Riyadh
3672,Keyboard,1018,1,Tabuk
3673,Laptop,908,2,Abha
3674,Monitor,450,4,Abha
3675,Phone,693,2,Jeddah
3676,Phone,984,3,Dammam
3677,Keyboard,1426,5,Abha
3678,Tablet,1081,3,Jeddah
3679,Laptop,1550,4,Riyadh
3680,Monitor,1946,5,Abha
3681,Phone,526,4,Tabuk
3682,Tablet,1926,2,Dammam
3683,Keyboard,601,5,Tabuk
3684,Keyboard,1241,4,Jeddah
3685,Keyboard,830,2,Abha
3686,Monitor,606,1,Abha
3687,Keyboard,1051,4,Riyadh
3688,Laptop,470,1,Riyadh
3689,Monitor,550,4,Riyadh
3690,Keyboard,1660,4,Jeddah
3691,Monitor,792,2,Tabuk
3692,Keyboard,688,2,Tabuk
3693,Monitor,784,1,Dammam
3694,Keyboard,1242,5,Tabuk
3695,Keyboard,1781,1,Tabuk
3696,Keyboard,219,1,Jeddah
3697,Laptop,1709,3,Tabuk
3698,Keyboard,1233,3,Abha
3699,Phone,1466,5,Tabuk
3700,Keyboard,247,2,Riyadh
3701,Keyboard,691,3,Riyadh
3702,Phone,254,4,Jeddah
3703,Tablet,408,5,Tabuk
3704,Keyboard,682,2,Riyadh
3705,Phone,81,5,Riyadh
3706,Tablet,1245,1,Dammam
3707,Monitor,95,1,Tabuk
3708,Laptop,111,4,Abha
3709,Keyboard,1005,2,Abha
3710,Tablet,852,5,Tabuk
3711,Laptop,1415,4,Riyadh
3712,Laptop,1407,4,Abha
3713,Monitor,1951,1,Jeddah
3714,Laptop,1370,3,Dammam
3715,Monitor,615,1,Abha
3716,Keyboard,963,3,Abha
3717,Phone,1620,1,Dammam
3718,Monitor,669,4,Abha
3719,Tablet,1735,5,Dammam
3720,Monitor,856,4,Riyadh
3721,Tablet,585,1,Tabuk
3722,Monitor,1046,2,Tabuk
3723,Keyboard,1518,1,Jeddah
3724,Keyboard,1164,3,Abha
3725,Tablet,770,3,Dammam
3726,Monitor,911,4,Jeddah
3727,Monitor,1648,4,Tabuk
3728,Tablet,1708,2,Dammam
3729,Monitor,1519,3,Abha
3730,Keyboard,775,1,Riyadh
3731,Laptop,1272,2,Abha
3732,Tablet,774,3,Jeddah
3733,Monitor,1342,3,Abha
3734,Phone,1762,1,Tabuk
3735,Laptop,1347,2,Abha
3736,Phone,1141,2,Dammam
3737,Monitor,1977,2,Tabuk
3738,Tablet,1960,2,Riyadh
3739,Tablet,936,3,Dammam
3740,Monitor,1978,5,Jeddah
3741,Laptop,137,5,Riyadh
3742,Laptop,564,5,Jeddah
3743,Monitor,1434,2,Abha
3744,Keyboard,1509,1,Riyadh
3745,Laptop,981,1,Tabuk
3746,Tablet,1451,3,Dammam
3747,Monitor,308,2,Tabuk
3748,Keyboard,1891,1,Riyadh
3749,Keyboard,1723,4,Abha
3750,Keyboard,1918,5,Tabuk
3751,Monitor,1174,3,Riyadh
3752,Keyboard,1447,1,Abha
3753,Tablet,860,5,Tabuk
3754,Tablet,1415,1,Abha
3755,Monitor,276,1,Tabuk
3756,Laptop,1730,2,Tabuk
3757,Tablet,97,5,Jeddah
3758,Monitor,976,4,Tabuk
3759,Phone,1337,5,Riyadh
3760,Phone,1859,3,Dammam
3761,Tablet,1996,4,Abha
3762,Laptop,79,2,Dammam
3763,Phone,537,5,Jeddah
3764,Laptop,1192,5,Abha
3765,Tablet,1998,5,Riyadh
3766,Laptop,1238,2,Dammam
3767,Tablet,1604,3,Tabuk
3768,Tablet,698,3,Dammam
3769,Monitor,200,4,Tabuk
3770,Tablet,722,2,Jeddah
3771,Keyboard,870,3,Dammam
3772,Monitor,768,5,Jeddah
3773,Phone,1836,1,Jeddah
3774,Tablet,810,3,Tabuk
3775,Phone,658,2,Jeddah
3776,Tablet,461,3,Jeddah
3777,Monitor,531,1,Dammam
3778,Monitor,1943,3,Abha
3779,Laptop,1076,4,Riyadh
3780,Monitor,1423,4,Riyadh
3781,Monitor,1697,5,Jeddah
3782,Monitor,121,2,Tabuk
3783,Tablet,1231,1,Riyadh
3784,Phone,856,1,Abha
3785,Monitor,181,2,Riyadh
3786,Phone,1790,4,Riyadh
3787,Phone,1575,1,Jeddah
3788,Keyboard,863,2,Jeddah
3789,Monitor,1716,2,Riyadh
3790,Tablet,925,4,Riyadh
3791,Monitor,450,5,Riyadh
3792,Laptop,158,2,Dammam
3793,Keyboard,223,4,Dammam
3794,Tablet,225,1,Jeddah
3795,Laptop,1367,4,Dammam
3796,Keyboard,1918,1,Abha
3797,Monitor,798,2,Tabuk
3798,Laptop,295,1,Dammam
3799,Tablet,932,3,Riyadh
3800,Keyboard,1942,1,Abha
3801,Tablet,1113,5,Riyadh
3802,Monitor,290,2,Riyadh
3803,Monitor,470,2,Abha
3804,Phone,764,1,Jeddah
3805,Monitor,251,2,Abha
3806,Tablet,1262,2,Tabuk
3807,Laptop,1340,2,Abha
3808,Laptop,1973,5,Tabuk
3809,Laptop,75,4,Tabuk
3810,Phone,1721,2,Tabuk
3811,Laptop,165,3,Tabuk
3812,Phone,1454,3,Abha
3813,Laptop,242,1,Abha
3814,Phone,539,2,Riyadh
3815,Monitor,271,3,Jeddah
3816,Keyboard,240,1,Tabuk
3817,Tablet,694,4,Jeddah
3818,Phone,1921,2,Dammam
3819,Monitor,1155,1,Tabuk
3820,Laptop,660,2,Riyadh
3821,Tablet,762,1,Dammam
3822,Keyboard,478,3,Abha
3823,Tablet,175,5,Abha
3824,Tablet,1182,3,Jeddah
3825,Keyboard,1204,5,Abha
3826,Phone,1354,5,Abha
3827,Keyboard,249,3,Dammam
3828,Tablet,1917,3,Dammam
3829,Monitor,1482,2,Jeddah
3830,Keyboard,1223,5,Riyadh
3831,Laptop,171,5,Jeddah
3832,Keyboard,935,5,Jeddah
3833,Laptop,1582,2,Tabuk
3834,Monitor,1633,5,Abha
3835,Laptop,502,2,Riyadh
3836,Tablet,1500,2,Tabuk
3837,Tablet,1256,4,Tabuk
3838,Tablet,849,3,Tabuk
3839,Tablet,758,2,Jeddah
3840,Phone,146,5,Jeddah
3841,Monitor,1907,3,Dammam
3842,Phone,1426,3,Abha
3843,Laptop,1878,4,Riyadh
3844,Monitor,1357,1,Jeddah
3845,Keyboard,1591,2,Abha
3846,Keyboard,310,4,Riyadh
3847,Keyboard,109,5,Tabuk
3848,Tablet,1485,2,Riyadh
3849,Keyboard,208,2,Riyadh
3850,Monitor,100,1,Riyadh
3851,Keyboard,908,3,Jeddah
3852,Monitor,1011,1,Jeddah
3853,Phone,1412,5,Riyadh
3854,Keyboard,242,4,Abha
3855,Laptop,1359,4,Abha
3856,Monitor,1899,1,Riyadh
3857,Keyboard,690,2,Abha
3858,Keyboard,1840,1,Riyadh
3859,Laptop,806,5,Tabuk
3860,Keyboard,890,4,Jeddah
3861,Laptop,1798,5,Dammam
3862,Tablet,798,4,Dammam
3863,Laptop,1127,4,Dammam
3864,Monitor,384,5,Abha
3865,Keyboard,315,5,Dammam
3866,Laptop,1009,4,Abha
3867,Keyboard,1953,3,Dammam
3868,Phone,228,5,Abha
3869,Laptop,1557,5,Abha
3870,Tablet,228,4,Dammam
3871,Tablet,577,2,Jeddah
3872,Tablet,1830,5,Riyadh
3873,Keyboard,1719,4,Abha
3874,Keyboard,990,4,Dammam
3875,Tablet,1253,4,Dammam
3876,Phone,987,2,Tabuk
3877,Laptop,411,1,Jeddah
3878,Keyboard,1291,3,Jeddah
3879,Tablet,1469,2,Riyadh
3880,Keyboard,1106,2,Abha
3881,Phone,1656,3,Jeddah
3882,Keyboard,1591,1,Jeddah
3883,Phone,1864,4,Jeddah
3884,Monitor,720,1,Dammam
3885,Keyboard,266,3,Riyadh
3886,Monitor,496,5,Dammam
3887,Keyboard,492,5,Abha
3888,Tablet,421,5,Dammam
3889,Keyboard,1760,3,Jeddah
3890,Monitor,914,4,Abha
3891,Tablet,151,3,Tabuk
3892,Keyboard,1917,1,Dammam
3893,Phone,609,2,Abha
3894,Tablet,1209,1,Dammam
3895,Phone,1327,1,Abha
3896,Monitor,1203,5,Abha
3897,Monitor,213,4,Abha
3898,Laptop,616,1,Jeddah
3899,Phone,408,5,Riyadh
3900,Phone,815,3,Dammam
3901,Monitor,1755,5,Dammam
3902,Phone,664,4,Abha
3903,Tablet,1113,2,Abha
3904,Laptop,616,2,Abha
3905,Keyboard,651,5,Tabuk
3906,Phone,1763,5,Abha
3907,Laptop,1064,1,Abha
3908,Keyboard,1187,5,Jeddah
3909,Phone,1548,4,Abha
3910,Keyboard,784,4,Riyadh
3911,Laptop,654,3,Dammam
3912,Keyboard,902,3,Tabuk
3913,Tablet,1055,2,Jeddah
3914,Tablet,684,1,Abha
3915,Laptop,1403,4,Jeddah
3916,Keyboard,1710,5,Abha
3917,Phone,750,3,Tabuk
3918,Monitor,488,2,Dammam
3919,Monitor,512,3,Jeddah
3920,Tablet,1502,4,Abha
3921,Monitor,1603,5,Jeddah
3922,Laptop,1422,3,Abha
3923,Monitor,1065,4,Abha
3924,Monitor,331,4,Riyadh
3925,Tablet,1525,4,Jeddah
3926,Monitor,718,2,Dammam
3927,Phone,1736,3,Jeddah
3928,Keyboard,1643,2,Jeddah
3929,Monitor,226,2,Riyadh
3930,Tablet,1119,3,Abha
3931,Tablet,1629,1,Riyadh
3932,Tablet,613,2,Abha
3933,Monitor,330,2,Tabuk
3934,Laptop,1266,4,Dammam
3935,Monitor,811,4,Tabuk
3936,Laptop,349,1,Dammam
3937,Tablet,1234,5,Riyadh
3938,Laptop,146,3,Tabuk
3939,Laptop,1868,1,Tabuk
3940,Phone,591,2,Abha
3941,Keyboard,1151,1,Dammam
3942,Phone,1869,5,Jeddah
3943,Laptop,412,1,Tabuk
3944,Keyboard,334,1,Dammam
3945,Laptop,983,2,Abha
3946,Tablet,1741,4,Abha
3947,Tablet,1708,4,Jeddah
3948,Keyboard,1721,1,Tabuk
3949,Laptop,349,2,Dammam
3950,Tablet,536,2,Jeddah
3951,Monitor,1992,1,Tabuk
3952,Phone,706,3,Riyadh
3953,Tablet,1190,5,Dammam
3954,Tablet,120,1,Abha
3955,Keyboard,1965,2,Riyadh
3956,Keyboard,295,5,Riyadh
3957,Monitor,58,5,Dammam
3958,Monitor,1640,5,Dammam
3959,Phone,1108,3,Riyadh
3960,Monitor,596,5,Abha
3961,Monitor,1018,1,Riyadh
3962,Keyboard,1003,1,Riyadh
3963,Keyboard,457,5,Riyadh
3964,Keyboard,1026,4,Riyadh
3965,Tablet,684,3,Tabuk
3966,Keyboard,150,3,Dammam
3967,Monitor,1715,5,Tabuk
3968,Monitor,1771,2,Jeddah
3969,Monitor,1261,3,Abha
3970,Keyboard,348,5,Dammam
3971,Laptop,1156,4,Tabuk
3972,Monitor,1185,3,Abha
3973,Phone,300,5,Abha
3974,Keyboard,271,3,Jeddah
3975,Monitor,291,5,Abha
3976,Keyboard,971,5,Dammam
3977,Monitor,1465,1,Riyadh
3978,Tablet,1720,5,Dammam
3979,Laptop,508,4,Jeddah
3980,Laptop,1073,1,Riyadh
3981,Tablet,686,3,Riyadh
3982,Laptop,1173,5,Tabuk
3983,Laptop,339,3,Jeddah
3984,Monitor,1560,4,Tabuk
3985,Monitor,1039,1,Riyadh
3986,Keyboard,604,5,Dammam
3987,Keyboard,575,5,Abha
3988,Laptop,1454,5,Tabuk
3989,Monitor,217,2,Abha
3990,Monitor,487,1,Abha
3991,Keyboard,142,3,Riyadh
3992,Laptop,1975,3,Dammam
3993,Keyboard,564,4,Jeddah
3994,Tablet,1903,5,Jeddah
3995,Monitor,1219,3,Abha
3996,Monitor,970,3,Riyadh
3997,Tablet,449,5,Abha
3998,Tablet,692,3,Tabuk
3999,Laptop,1762,1,Abha
4000,Keyboard,675,1,Riyadh
4001,Laptop,136,3,Dammam
4002,Laptop,887,2,Tabuk
4003,Tablet,962,5,Tabuk
4004,Laptop,1772,5,Dammam
4005,Phone,868,5,Riyadh
4006,Laptop,1050,5,Jeddah
4007,Tablet,596,5,Jeddah
4008,Tablet,58,1,Abha
4009,Keyboard,892,3,Riyadh
4010,Laptop,1871,3,Tabuk
4011,Laptop,885,3,Dammam
4012,Keyboard,1881,1,Jeddah
4013,Phone,1005,4,Tabuk
4014,Tablet,1281,5,Tabuk
4015,Keyboard,1467,5,Jeddah
4016,Keyboard,1364,5,Dammam
4017,Laptop,196,4,Abha
4018,Laptop,1213,5,Riyadh
4019,Monitor,1429,1,Tabuk
4020,Keyboard,770,5,Jeddah
4021,Laptop,642,4,Abha
4022,Monitor,1141,5,Abha
4023,Keyboard,495,3,Riyadh
4024,Phone,204,5,Tabuk
4025,Laptop,1345,3,Riyadh
4026,Phone,175,4,Dammam
4027,Monitor,549,5,Jeddah
4028,Keyboard,1319,2,Dammam
4029,Laptop,1942,1,Jeddah
4030,Phone,999,4,Riyadh
4031,Monitor,1176,1,Riyadh
4032,Laptop,642,4,Jeddah
4033,Tablet,130,5,Dammam
4034,Tablet,438,3,Dammam
4035,Monitor,1388,2,Riyadh
4036,Laptop,1828,5,Dammam
4037,Tablet,75,1,Tabuk
4038,Tablet,1974,1,Jeddah
4039,Tablet,601,5,Dammam
4040,Phone,689,5,Tabuk
4041,Phone,1735,1,Dammam
4042,Keyboard,298,5,Abha
4043,Tablet,913,4,Tabuk
4044,Monitor,1743,5,Riyadh
4045,Keyboard,828,2,Tabuk
4046,Keyboard,540,3,Jeddah
4047,Laptop,158,4,Tabuk
4048,Monitor,1034,1,Dammam
4049,Keyboard,1364,5,Tabuk
4050,Phone,121,5,Tabuk
4051,Keyboard,515,3,Jeddah
4052,Monitor,1190,5,Tabuk
4053,Monitor,218,1,Jeddah
4054,Phone,1385,4,Dammam
4055,Tablet,1435,3,Abha
4056,Monitor,1410,5,Abha
4057,Keyboard,1597,3,Jeddah
4058,Tablet,1760,1,Riyadh
4059,Tablet,103,4,Tabuk
4060,Laptop,555,1,Abha
4061,Keyboard,1035,5,Riyadh
4062,Phone,1319,1,Tabuk
4063,Keyboard,1490,2,Jeddah
4064,Monitor,431,2,Abha
4065,Laptop,1423,4,Dammam
4066,Tablet,830,5,Dammam
4067,Keyboard,1226,4,Dammam
4068,Monitor,392,1,Tabuk
4069,Keyboard,1680,4,Riyadh
4070,Phone,966,3,Dammam
4071,Tablet,979,5,Tabuk
4072,Phone,665,3,Dammam
4073,Monitor,832,2,Tabuk
4074,Phone,1220,3,Dammam
4075,Keyboard,689,4,Jeddah
4076,Phone,1933,5,Tabuk
4077,Phone,985,5,Dammam
4078,Laptop,588,1,Abha
4079,Keyboard,1821,5,Riyadh
4080,Phone,1288,5,Abha
4081,Phone,1841,2,Dammam
4082,Phone,1337,3,Jeddah
4083,Laptop,1585,2,Tabuk
4084,Keyboard,883,3,Riyadh
4085,Laptop,1652,1,Riyadh
4086,Phone,1167,4,Dammam
4087,Phone,1875,3,Jeddah
4088,Monitor,862,3,Riyadh
4089,Monitor,1843,3,Dammam
4090,Phone,1598,5,Abha
4091,Keyboard,899,4,Jeddah
4092,Laptop,305,2,Abha
4093,Phone,1159,2,Riyadh
4094,Phone,1520,5,Riyadh
4095,Laptop,1762,2,Dammam
4096,Phone,85,3,Dammam
4097,Keyboard,743,4,Riyadh
4098,Monitor,875,1,Riyadh
4099,Keyboard,1847,5,Jeddah
4100,Phone,655,2,Jeddah
4101,Phone,322,5,Abha
4102,Phone,187,4,Riyadh
4103,Monitor,1022,4,Riyadh
4104,Keyboard,1152,5,Abha
4105,Laptop,651,5,Dammam
4106,Monitor,445,2,Riyadh
4107,Tablet,88,2,Riyadh
4108,Laptop,459,5,Riyadh
4109,Phone,326,5,Abha
4110,Monitor,533,2,Abha
4111,Monitor,1291,1,Abha
4112,Tablet,99,1,Tabuk
4113,Monitor,1199,3,Tabuk
4114,Laptop,1581,3,Abha
4115,Keyboard,1346,1,Riyadh
4116,Phone,1556,4,Dammam
4117,Phone,79,4,Jeddah
4118,Monitor,414,5,Abha
4119,Monitor,395,2,Dammam
4120,Tablet,431,5,Dammam
4121,Laptop,1506,5,Abha
4122,Laptop,1991,4,Riyadh
4123,Keyboard,1580,4,Abha
4124,Phone,971,1,Riyadh
4125,Monitor,1824,5,Riyadh
4126,Monitor,138,1,Riyadh
4127,Monitor,1870,1,Riyadh
4128,Laptop,968,2,Dammam
4129,Tablet,1507,1,Riyadh
4130,Tablet,1945,4,Tabuk
4131,Phone,554,5,Riyadh
4132,Phone,494,3,Jeddah
4133,Monitor,899,1,Abha
4134,Phone,1114,4,Abha
4135,Keyboard,1447,1,Jeddah
4136,Laptop,286,2,Abha
4137,Tablet,745,5,Jeddah
4138,Laptop,1758,3,Riyadh
4139,Tablet,964,2,Dammam
4140,Phone,224,4,Tabuk
4141,Keyboard,147,2,Riyadh
4142,Laptop,1794,2,Tabuk
4143,Keyboard,1541,5,Tabuk
4144,Tablet,139,2,Dammam
4145,Laptop,832,4,Abha
4146,Phone,638,3,Abha
4147,Phone,1783,3,Abha
4148,Keyboard,674,1,Riyadh
4149,Keyboard,1664,1,Riyadh
4150,Phone,319,1,Riyadh
4151,Tablet,922,2,Dammam
